NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Gene Group Identifier	Gene Group Method
946157	leuE	leucine exporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946160	intA	integrase IntA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946166	nemR	DNA-binding transcriptional repressor NemR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946205	ydiE	PF10636 family protein YdiE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946207	ppsR	phosphoenolpyruvate synthetase regulatory protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946220	nlpC	NlpC/P60 family lipoprotein NlpC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946238	tcyP	cystine/sulfocysteine:cation symporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946245	ves	HutD family protein Ves	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946251	ygjH	putative tRNA-binding protein YgjH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946265	ygeH	putative transcriptional regulator YgeH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946298	fdrA	putative oxamate carbamoyltransferase FdrA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946305	yoaA	putative ATP-dependent 5' to 3' DNA helicase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946316	dmlR	DNA-binding transcriptional regulator DmlR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946341	mntP	Mn(2(+)) exporter	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946376	mepM	peptidoglycan endopeptidase MepM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946416	glyW	tRNA-Gly	Escherichia coli str. K-12 substr. MG1655		tRNA		
946419	yfdN	uncharacterized protein YfdN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946420	yecF	DUF2594 domain-containing protein YecF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946431	ghrA	glyoxylate/hydroxypyruvate reductase A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946432	yfdE	acetyl-CoA:oxalate CoA-transferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946447	ygiD	4,5-DOPA dioxygenase extradiol	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946505	ynjE	molybdopterin synthase sulfurtransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946525	hslJ	lipoprotein implicated in Novobiocin resistance	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946560	galF	UTP:glucose-1-phosphate uridylyltransferase, low activity	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946591	rutE	putative malonic semialdehyde reductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946626	yegS	lipid kinase YegS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946657	yeiE	DNA-binding transcriptional regulator YeiE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946670	yeiL	DNA-binding transcriptional activator YeiL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946678	ampE	protein AmpE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946681	osmF	glycine betaine ABC transporter periplasmic binding protein OsmF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946740	nudI	pyrimidine deoxynucleotide diphosphatase NudI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946773	elfD	putative fimbrial chaperone ElfD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946780	yfcC	putative transporter YfcC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946829	yjhG	D-xylonate dehydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946864	pdeA	putative c-di-GMP phosphodiesterase PdeA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946868	xapB	xanthosine:H(+) symporter XapB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946937	eutA	ethanolamine ammonia-lyase reactivase EutA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946945	eutN	putative ethanolamine catabolic microcompartment shell protein EutN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
946964	hyfG	hydrogenase 4 catalytic subunit HyfG	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947000	hcaR	DNA-binding transcriptional dual regulator HcaR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947009	csiE	stationary phase-inducible protein CsiE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947058	yciH	putative translation factor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947060	yfiM	DUF2279 domain-containing protein YfiM	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947066	yfiF	putative methyltransferase YfiF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947094	yfiB	lipoprotein YfiB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947109	idnO	5-keto-D-gluconate 5-reductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947111	abpB	putative helicase YfjK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947234	yegD	HSP70 family protein YegD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947308	ydhX	putative 4Fe-4S ferredoxin-like protein YdhX	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947340	ydhP	putative transporter YdhP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947374	prfH	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
947421	yggT	uncharacterized protein YggT	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947422	dgcF	putative diguanylate cyclase DgcF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947453	yggN	DUF2884 domain-containing protein YggN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947460	ascB	6-phospho-beta-glucosidase AscB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947467	pppA	prepilin peptidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947481	hofB	T2SSE family protein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947492	hyfC	hydrogenase 4 component C	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947530	yqiJ	DUF1449 domain-containing inner membrane protein YqiJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947647	agaW	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
947649	agaD	galactosamine-specific PTS enzyme IID component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947760	aaeR	DNA-binding transcriptional activator AaeR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947785	yhdN	DUF1992 domain-containing protein YhdN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947835	yhcN	DUF1471 domain-containing stress-induced protein YhcN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947856	yheS	putative ATP-binding protein YheS	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947860	yhfA	OsmC family protein YhfA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947862	prkB	putative phosphoribulokinase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947909	feoA	ferrous iron transport protein A	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947911	yhgF	putative RNA-binding protein YhgF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
947977	rsmD	16S rRNA m(2)G966 methyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948012	rlmJ	23S rRNA m(6)A2030 methyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948051	yhjR	PF10945 family protein YhjR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948054	yfaU	2-keto-3-deoxy-L-rhamnonate aldolase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948077	wecH	O-acetyltransferase WecH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948115	yibL	DUF2810 domain-containing protein YibL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948137	htrL	protein HtrL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948152	yiaB	PF05360 family inner membrane protein YiaB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948154	yicC	putative RNase adaptor protein YicC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948185	yidK	putative transporter YidK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948202	yidX	putative lipoprotein YidX	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948228	bglH	carbohydrate-specific outer membrane porin, cryptic	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948337	alaT	tRNA-Ala	Escherichia coli str. K-12 substr. MG1655		tRNA		
948365	yihN	putative transporter YihN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948368	yihL	putative DNA-binding transcriptional regulator YihL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948375	yihR	putative sulfoquinovose mutarotase YihR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948444	hrpA	ATP-dependent 3'->5' RNA helicase HrpA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948446	hemX	PF04375 family protein HemX	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948452	frwD	putative PTS enzyme IIB component FrwD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948453	pflC	putative pyruvate formate-lyase 2 activating enzyme PflC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948477	ycdX	zinc-binding phosphatase YcdX	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948481	glyT	tRNA-Gly	Escherichia coli str. K-12 substr. MG1655		tRNA		
948518	yjbD	DUF3811 domain-containing protein YjbD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948546	yjbI	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
948560	yjbR	PF04237 family protein YjbR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948595	alsE	D-allulose-6-phosphate 3-epimerase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948613	phnM	RPnTP hydrolase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948681	glyX	tRNA-Gly	Escherichia coli str. K-12 substr. MG1655		tRNA		
948707	yjfP	carboxylesterase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948726	fklB	peptidyl-prolyl cis-trans isomerase FklB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948731	qorB	NAD(P)H:quinone oxidoreductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948749	ydhY	putative 4Fe-4S ferredoxin-like protein YdhY	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948754	yjfF	galactofuranose ABC transporter putative membrane subunit YjtF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948756	ydhV	putative oxidoreductase YdhV	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948808	nanY	2,7-anhydro-N-acetylneuraminate hydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948812	yjjP	putative succinate exporter YjjP	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948820	mokB	putative regulatory protein MokB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948858	kptA	RNA 2'-phosphotransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948883	lgoD	L-galactonate oxidoreductase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948886	hyfR	DNA-binding transcriptional activator HyfR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948894	rimI	protein N-acetyltransferase RimI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948915	ubiJ	ubiquinone biosynthesis accessory factor UbiJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
948920	creA	PF05981 family protein CreA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949027	btsS	high-affinity pyruvate receptor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949068	ygfK	putative oxidoreductase, Fe-S subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949084	citX	apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949106	nanM	N-acetylneuraminate mutarotase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
949126	yohF	putative oxidoreductase YohF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
1450237	insX	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
2847730	ldrD	small toxic polypeptide LdrD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847735	ldrB	small toxic polypeptide LdrB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847737	ecnB	bacteriolytic entericidin B lipoprotein	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847758	frlC	fructoselysine 3-epimerase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
2847764	yeeL	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
2847765	dgoD	D-galactonate dehydratase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
4056025	ylbE	DUF1116 domain-containing protein YlbE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
5061503	yncL	uncharacterized protein YncL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
5061505	cydH	cytochrome bd-I accessory subunit CydH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
5061507	rseX	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
7751623	yneO	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
8764968	fnrS	ncRNA	Escherichia coli str. K-12 substr. MG1655		ncRNA		
944756	mokC	regulatory protein MokC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944766	yaaU	putative transporter YaaU	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944801	yfdC	inner membrane protein YfdC	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944809	yacL	PF06062 family protein YacL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944853	ybgA	DUF1722 domain-containing protein YbgA	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944859	yadV	putative fimbrial chaperone YadV	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944868	yacH	DUF3300 domain-containing protein YacH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944884	ileV	tRNA-Ile	Escherichia coli str. K-12 substr. MG1655		tRNA		
944890	alaV	tRNA-Ala	Escherichia coli str. K-12 substr. MG1655		tRNA		
944925	yagE	putative 2-dehydro-3-deoxygluconate aldolase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944938	rlmF	23S rRNA m(6)A1618 methyltransferase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944956	ykgA	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
944957	eaeH	pseudo	Escherichia coli str. K-12 substr. MG1655		PSEUDO		
944968	yahN	putative amino acid exporter YahN	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
944979	eutH	putative ethanolamine permease EutH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945016	xynR	DNA-binding transcriptional repressor XynR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945040	psiF	phosphate starvation-inducible protein PsiF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945072	puuB	gamma-glutamylputrescine oxidase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945088	mdlB	ABC transporter family protein MdlB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945111	ygaH	L-valine exporter, YgaH component	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945126	ybbJ	NfeD-like family protein YbbJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945192	yedE	putative selenium transporter YedE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945208	punR	DNA-binding transcriptional activator PunR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945216	ybdO	putative LysR family DNA-binding transcriptional regulator YbdO	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945230	citF	citrate lyase alpha subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945291	ybfE	ribbon-helix-helix domain-containing protein YbfE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945298	hyfE	hydrogenase 4 component E	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945326	ybgE	PF09600 family protein YbgE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945360	opgE	phosphoethanolamine transferase OpgE	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945383	ybhB	putative kinase inhibitor	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945390	ybhK	putative transferase YbhK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945391	roxA	50S ribosomal protein L16-arginine 3-hydroxylase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945401	ybhL	Bax1-I family protein YbhL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945421	cecR	DNA-binding transcriptional dual regulator CecR	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945424	ybiB	nonspecific DNA-binding protein YbiB	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945427	hcaD	putative 3-phenylpropionate/cinnamate dioxygenase ferredoxin reductase subunit	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945433	ybiJ	DUF1471 domain-containing protein YbiJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945458	dusC	tRNA-dihydrouridine(16) synthase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945471	ybjJ	inner membrane protein YbjJ	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945474	ybjL	putative transport protein YbjL	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945520	ycaK	putative oxidoreductase YcaK	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945531	ycaI	metallo-beta-lactamase superfamily inner membrane protein YcaI	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945559	ycbF	putative fimbrial chaperone YcbF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945572	hyaF	protein HyaF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945588	gfcD	putative lipoprotein GfcD	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945590	cspH	CspA family protein CspH	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945594	yccF	PF03733 family inner membrane protein YccF	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945599	rutC	3-aminoacrylate deaminase	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
945601	trhO	tRNA U34 hydroxylase TrhO	Escherichia coli str. K-12 substr. MG1655		PROTEIN_CODING		
